Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-01-12T15:00:00Z,SPY,67.394184121,-801,Market,Filled,-53982.741480921,Liquidated - Warning: No quote information available at 01/12/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-12T16:00:00Z,SPY,67.104447839,805,Market,Filled,54019.080510395,Warning: No quote information available at 01/12/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-14T15:00:00Z,SPY,64.794182222,-805,Market,Filled,-52159.31668871,Liquidated - Warning: No quote information available at 01/14/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-14T16:00:00Z,SPY,64.130838629,813,Market,Filled,52138.371805377,Warning: No quote information available at 01/14/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-15T16:00:00Z,SPY,62.811776082,-813,Market,Filled,-51065.973954666,Liquidated - Warning: No quote information available at 01/15/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-15T17:00:00Z,SPY,62.895647111,812,Market,Filled,51071.265454132,Warning: No quote information available at 01/15/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-15T20:00:00Z,SPY,64.496821301,-812,Market,Filled,-52371.418896412,Liquidated - Warning: No quote information available at 01/15/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-01-15T21:00:00Z,SPY,65.49564901,813,Market On Open,Filled,53247.96264513, 
2009-01-20T17:00:00Z,SPY,63.086263086,-813,Market,Filled,-51289.131888918,Liquidated - Warning: No quote information available at 01/20/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-20T18:00:00Z,SPY,62.880397833,801,Market,Filled,50367.198664233,Warning: No quote information available at 01/20/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-01-20T21:00:00Z,SPY,62.514415161,-801,Market On Open,Filled,-50074.046543961,Liquidated 
2009-01-21T15:00:00Z,SPY,62.720280414,799,Market,Filled,50113.504050786,Warning: No quote information available at 01/21/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-21T16:00:00Z,SPY,61.424091784,-799,Market,Filled,-49077.849335416,Liquidated - Warning: No quote information available at 01/21/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-21T17:00:00Z,SPY,61.995939709,791,Market,Filled,49038.788309819,Warning: No quote information available at 01/21/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-21T20:00:00Z,SPY,63.246380505,-791,Market,Filled,-50027.886979455,Liquidated - Warning: No quote information available at 01/21/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-01-21T21:00:00Z,SPY,62.849899277,781,Market On Open,Filled,49085.771335337, 
2009-01-22T16:00:00Z,SPY,62.583036912,-781,Market,Filled,-48877.351828272,Liquidated - Warning: No quote information available at 01/22/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-22T17:00:00Z,SPY,61.995939709,803,Market,Filled,49782.739586327,Warning: No quote information available at 01/22/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-22T19:00:00Z,SPY,63.269254422,-803,Market,Filled,-50805.211300866,Liquidated - Warning: No quote information available at 01/22/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-01-22T20:00:00Z,SPY,63.452245758,801,Market,Filled,50825.248852158,Warning: No quote information available at 01/22/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-01-23T15:00:00Z,SPY,62.102684655,-801,Market,Filled,-49744.250408655,Liquidated - Warning: No quote information available at 01/23/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-23T16:00:00Z,SPY,62.171306406,800,Market,Filled,49737.0451248,Warning: No quote information available at 01/23/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-23T19:00:00Z,SPY,63.909724098,-800,Market,Filled,-51127.7792784,Liquidated - Warning: No quote information available at 01/23/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-01-23T20:00:00Z,SPY,63.093887725,810,Market,Filled,51106.04905725,Warning: No quote information available at 01/23/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-01-26T16:00:00Z,SPY,64.748434388,-810,Market,Filled,-52446.23185428,Liquidated - Warning: No quote information available at 01/26/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-26T17:00:00Z,SPY,64.443448828,814,Market,Filled,52456.967345992,Warning: No quote information available at 01/26/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-28T16:00:00Z,SPY,66.120869408,-814,Market,Filled,-53822.387698112,Liquidated - Warning: No quote information available at 01/28/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-28T17:00:00Z,SPY,66.044623018,815,Market,Filled,53826.36775967,Warning: No quote information available at 01/28/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-29T21:00:00Z,SPY,64.8094315,-815,Market On Open,Filled,-52819.6866725,Liquidated 
2009-01-30T15:00:00Z,SPY,64.222334297,822,Market,Filled,52790.758792134,Warning: No quote information available at 01/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-02T15:00:00Z,SPY,62.270426713,-822,Market,Filled,-51186.290758086,Liquidated - Warning: No quote information available at 02/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-02T16:00:00Z,SPY,62.666907941,817,Market,Filled,51198.863787797,Warning: No quote information available at 02/02/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-04T15:00:00Z,SPY,64.618815525,-817,Market,Filled,-52793.572283925,Liquidated - Warning: No quote information available at 02/04/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-04T16:00:00Z,SPY,64.878053251,813,Market,Filled,52745.857293063,Warning: No quote information available at 02/04/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-04T21:00:00Z,SPY,63.086263086,-813,Market On Open,Filled,-51289.131888918,Liquidated 
2009-02-05T15:00:00Z,SPY,62.666907941,819,Market,Filled,51324.197603679,Warning: No quote information available at 02/05/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-05T17:00:00Z,SPY,64.336703882,-819,Market,Filled,-52691.760479358,Liquidated - Warning: No quote information available at 02/05/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-02-05T18:00:00Z,SPY,64.634064803,815,Market,Filled,52676.762814445,Warning: No quote information available at 02/05/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-02-06T17:00:00Z,SPY,65.968376628,-815,Market,Filled,-53764.22695182,Liquidated - Warning: No quote information available at 02/06/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-02-06T18:00:00Z,SPY,65.945502711,815,Market,Filled,53745.584709465,Warning: No quote information available at 02/06/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-02-10T17:00:00Z,SPY,64.184211102,-815,Market,Filled,-52310.13204813,Liquidated - Warning: No quote information available at 02/10/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-02-10T18:00:00Z,SPY,64.283331409,813,Market,Filled,52262.348435517,Warning: No quote information available at 02/10/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-02-12T15:00:00Z,SPY,62.247552796,-813,Market,Filled,-50607.260423148,Liquidated - Warning: No quote information available at 02/12/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-12T16:00:00Z,SPY,62.689781858,808,Market,Filled,50653.343741264,Warning: No quote information available at 02/12/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-13T16:00:00Z,SPY,64.039342961,-808,Market,Filled,-51743.789112488,Liquidated - Warning: No quote information available at 02/13/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-13T17:00:00Z,SPY,63.345500812,816,Market,Filled,51689.928662592,Warning: No quote information available at 02/13/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-02-17T15:00:00Z,SPY,60.745498913,-816,Market,Filled,-49568.327113008,Liquidated - Warning: No quote information available at 02/17/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-17T16:00:00Z,SPY,61.035235195,812,Market,Filled,49560.61097834,Warning: No quote information available at 02/17/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-19T21:00:00Z,SPY,58.48098113,-812,Market On Open,Filled,-47486.55667756,Liquidated 
2009-02-20T15:00:00Z,SPY,59.007081221,805,Market,Filled,47500.700382905,Warning: No quote information available at 02/20/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-23T18:00:00Z,SPY,57.459279504,-805,Market,Filled,-46254.72000072,Liquidated - Warning: No quote information available at 02/23/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-02-23T19:00:00Z,SPY,57.64227084,802,Market,Filled,46229.10121368,Warning: No quote information available at 02/23/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-02-24T20:00:00Z,SPY,58.915585553,-802,Market,Filled,-47250.299613506,Liquidated - Warning: No quote information available at 02/24/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-02-24T21:00:00Z,SPY,58.854588441,800,Market On Open,Filled,47083.6707528, 
2009-02-25T16:00:00Z,SPY,57.840511454,-800,Market,Filled,-46272.4091632,Liquidated - Warning: No quote information available at 02/25/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-25T17:00:00Z,SPY,58.206494126,798,Market,Filled,46448.782312548,Warning: No quote information available at 02/25/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-02-26T16:00:00Z,SPY,59.639926258,-798,Market,Filled,-47592.661153884,Liquidated - Warning: No quote information available at 02/26/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-26T17:00:00Z,SPY,59.121450806,805,Market,Filled,47592.76789883,Warning: No quote information available at 02/26/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-02-26T21:00:00Z,SPY,56.437577878,-805,Market On Open,Filled,-45432.25019179,Liquidated 
2009-02-27T15:00:00Z,SPY,56.773061994,800,Market,Filled,45418.4495952,Warning: No quote information available at 02/27/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-02T15:00:00Z,SPY,55.316755945,-800,Market,Filled,-44253.404756,Liquidated - Warning: No quote information available at 03/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-02T16:00:00Z,SPY,54.874526883,806,Market,Filled,44228.868667698,Warning: No quote information available at 03/02/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-03-03T17:00:00Z,SPY,53.181857025,-806,Market,Filled,-42864.57676215,Liquidated - Warning: No quote information available at 03/03/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-03-03T18:00:00Z,SPY,53.509716502,801,Market,Filled,42861.282918102,Warning: No quote information available at 03/03/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-03-04T17:00:00Z,SPY,54.752532659,-801,Market,Filled,-43856.778659859,Liquidated - Warning: No quote information available at 03/04/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-03-04T18:00:00Z,SPY,54.302678958,808,Market,Filled,43876.564598064,Warning: No quote information available at 03/04/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-03-05T16:00:00Z,SPY,53.189481664,-808,Market,Filled,-42977.101184512,Liquidated - Warning: No quote information available at 03/05/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-03-05T17:00:00Z,SPY,52.754877241,814,Market,Filled,42942.470074174,Warning: No quote information available at 03/05/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-03-06T19:00:00Z,SPY,51.61880603,-814,Market,Filled,-42017.70810842,Liquidated - Warning: No quote information available at 03/06/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-03-06T20:00:00Z,SPY,51.290946553,819,Market,Filled,42007.285226907,Warning: No quote information available at 03/06/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-03-06T21:00:00Z,SPY,51.824671283,-819,Market On Open,Filled,-42444.405780777,Liquidated 
2009-03-09T14:00:00Z,SPY,52.571885905,807,Market,Filled,42425.511925335,Warning: No quote information available at 03/09/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-10T14:00:00Z,SPY,53.685083199,-807,Market,Filled,-43323.862141593,Liquidated - Warning: No quote information available at 03/10/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-10T15:00:00Z,SPY,54.173060095,800,Market,Filled,43338.448076,Warning: No quote information available at 03/10/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-03-11T14:00:00Z,SPY,56.048721289,-800,Market,Filled,-44838.9770312,Liquidated - Warning: No quote information available at 03/11/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-11T15:00:00Z,SPY,55.81235748,803,Market,Filled,44817.32305644,Warning: No quote information available at 03/11/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-03-12T19:00:00Z,SPY,57.215291056,-803,Market,Filled,-45943.878717968,Liquidated - Warning: No quote information available at 03/12/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-03-12T20:00:00Z,SPY,57.909133205,798,Market On Open,Filled,46211.48829759, 
2009-03-16T16:00:00Z,SPY,58.93845947,-798,Market,Filled,-47032.89065706,Liquidated - Warning: No quote information available at 03/16/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-03-16T17:00:00Z,SPY,59.403562449,787,Market,Filled,46750.603647363,Warning: No quote information available at 03/16/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-03-16T20:00:00Z,SPY,57.9472564,-787,Market On Open,Filled,-45604.4907868,Liquidated 
2009-03-17T14:00:00Z,SPY,57.855760732,788,Market,Filled,45590.339456816,Warning: No quote information available at 03/17/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-17T20:00:00Z,SPY,59.296817503,-788,Market On Open,Filled,-46725.892192364,Liquidated 
2009-03-18T14:00:00Z,SPY,59.251069669,789,Market,Filled,46749.093968841,Warning: No quote information available at 03/18/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-18T19:00:00Z,SPY,61.45459034,-789,Market,Filled,-48487.67177826,Liquidated - Warning: No quote information available at 03/18/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-03-18T20:00:00Z,SPY,61.736701983,796,Market On Open,Filled,49142.414778468, 
2009-03-20T17:00:00Z,SPY,59.621945448,-796,Market,Filled,-47459.068576608,Liquidated - Warning: No quote information available at 03/20/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-03-20T18:00:00Z,SPY,58.969206478,793,Market,Filled,46762.580737054,Warning: No quote information available at 03/20/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-03-23T14:00:00Z,SPY,60.520421442,-793,Market,Filled,-47992.694203506,Liquidated - Warning: No quote information available at 03/23/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-23T15:00:00Z,SPY,61.39585959,782,Market,Filled,48011.56219938,Warning: No quote information available at 03/23/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-03-23T20:00:00Z,SPY,62.363449122,-782,Market On Open,Filled,-48768.217213404,Liquidated 
2009-03-24T14:00:00Z,SPY,62.540072608,779,Market,Filled,48718.716561632,Warning: No quote information available at 03/24/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-25T19:00:00Z,SPY,60.919744106,-779,Market,Filled,-47456.480658574,Liquidated - Warning: No quote information available at 03/25/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-03-25T20:00:00Z,SPY,63.20049086,760,Market On Open,Filled,48032.3730536, 
2009-03-26T20:00:00Z,SPY,63.031546656,-760,Market On Open,Filled,-47903.97545856,Liquidated 
2009-03-27T14:00:00Z,SPY,62.954753836,752,Market,Filled,47341.974884672,Warning: No quote information available at 03/27/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-30T14:00:00Z,SPY,60.89670626,-752,Market,Filled,-45794.32310752,Liquidated - Warning: No quote information available at 03/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-30T15:00:00Z,SPY,60.505062878,757,Market,Filled,45802.332598646,Warning: No quote information available at 03/30/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-03-31T18:00:00Z,SPY,61.74142728,-757,Market,Filled,-46738.26045096,Liquidated - Warning: No quote information available at 03/31/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-03-31T19:00:00Z,SPY,62.056277842,753,Market,Filled,46728.377215026,Warning: No quote information available at 03/31/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-04-01T14:00:00Z,SPY,60.58953498,-753,Market,Filled,-45623.91983994,Liquidated - Warning: No quote information available at 04/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-01T15:00:00Z,SPY,61.534086666,741,Market,Filled,45596.758219506,Warning: No quote information available at 04/01/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-02T14:00:00Z,SPY,64.022174034,-741,Market,Filled,-47440.430959194,Liquidated - Warning: No quote information available at 04/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-02T15:00:00Z,SPY,64.244873212,738,Market,Filled,47412.716430456,Warning: No quote information available at 04/02/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-07T14:00:00Z,SPY,62.947074554,-738,Market,Filled,-46454.941020852,Liquidated - Warning: No quote information available at 04/07/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-07T15:00:00Z,SPY,63.269604398,734,Market,Filled,46439.889628132,Warning: No quote information available at 04/07/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-09T14:00:00Z,SPY,65.31229341,-734,Market,Filled,-47939.22336294,Liquidated - Warning: No quote information available at 04/09/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-09T15:00:00Z,SPY,65.112632078,737,Market,Filled,47988.009841486,Warning: No quote information available at 04/09/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-16T19:00:00Z,SPY,66.548657812,-737,Market,Filled,-49046.360807444,Liquidated - Warning: No quote information available at 04/16/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-04-16T20:00:00Z,SPY,66.69456417,737,Market On Open,Filled,49153.89379329, 
2009-04-20T15:00:00Z,SPY,64.728667978,-737,Market,Filled,-47705.028299786,Liquidated - Warning: No quote information available at 04/20/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-20T16:00:00Z,SPY,64.636516594,736,Market,Filled,47572.476213184,Warning: No quote information available at 04/20/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-04-22T16:00:00Z,SPY,66.110938738,-736,Market,Filled,-48657.650911168,Liquidated - Warning: No quote information available at 04/22/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-04-22T17:00:00Z,SPY,65.496596178,742,Market,Filled,48598.474364076,Warning: No quote information available at 04/22/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-04-24T19:00:00Z,SPY,66.863508374,-742,Market,Filled,-49612.723213508,Liquidated - Warning: No quote information available at 04/24/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-04-24T20:00:00Z,SPY,65.84984315,746,Market On Open,Filled,49123.9829899, 
2009-04-30T14:00:00Z,SPY,67.946287136,-746,Market,Filled,-50687.930203456,Liquidated - Warning: No quote information available at 04/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-30T15:00:00Z,SPY,68.222741288,750,Market,Filled,51167.055966,Warning: No quote information available at 04/30/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-05-04T20:00:00Z,SPY,69.581974202,-750,Market On Open,Filled,-52186.4806515,Liquidated 
2009-05-05T14:00:00Z,SPY,69.628049894,750,Market,Filled,52221.0374205,Warning: No quote information available at 05/05/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-08T17:00:00Z,SPY,71.194623422,-750,Market,Filled,-53395.9675665,Liquidated - Warning: No quote information available at 05/08/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-05-08T18:00:00Z,SPY,70.941207116,752,Market,Filled,53347.787751232,Warning: No quote information available at 05/08/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-05-12T16:00:00Z,SPY,69.482143536,-752,Market,Filled,-52250.571939072,Liquidated - Warning: No quote information available at 05/12/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-05-12T17:00:00Z,SPY,69.029065898,757,Market,Filled,52255.002884786,Warning: No quote information available at 05/12/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-05-19T19:00:00Z,SPY,70.480450196,-757,Market,Filled,-53353.700798372,Liquidated - Warning: No quote information available at 05/19/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-05-19T20:00:00Z,SPY,70.618677272,763,Market On Open,Filled,53882.050758536, 
2009-05-21T15:00:00Z,SPY,68.207382724,-763,Market,Filled,-52042.233018412,Liquidated - Warning: No quote information available at 05/21/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-05-21T16:00:00Z,SPY,68.622063952,751,Market,Filled,51535.170027952,Warning: No quote information available at 05/21/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-05-26T17:00:00Z,SPY,70.088806814,-751,Market,Filled,-52636.693917314,Liquidated - Warning: No quote information available at 05/26/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-05-26T18:00:00Z,SPY,70.173278916,750,Market,Filled,52629.959187,Warning: No quote information available at 05/26/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-06-01T14:00:00Z,SPY,72.1852508,-750,Market,Filled,-54138.9381,Liquidated - Warning: No quote information available at 06/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-06-01T15:00:00Z,SPY,72.630649156,745,Market,Filled,54109.83362122,Warning: No quote information available at 06/01/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-06-15T18:00:00Z,SPY,71.102472038,-745,Market,Filled,-52971.34166831,Liquidated - Warning: No quote information available at 06/15/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-06-15T19:00:00Z,SPY,71.11015132,745,Market,Filled,52977.0627334,Warning: No quote information available at 06/15/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-06-22T15:00:00Z,SPY,69.628097616,-745,Market,Filled,-51872.93272392,Liquidated - Warning: No quote information available at 06/22/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-06-22T16:00:00Z,SPY,69.296020398,748,Market,Filled,51833.423257704,Warning: No quote information available at 06/22/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-06-25T16:00:00Z,SPY,70.832842872,-748,Market,Filled,-52982.966468256,Liquidated - Warning: No quote information available at 06/25/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-06-25T17:00:00Z,SPY,70.74017016,749,Market,Filled,52984.38744984,Warning: No quote information available at 06/25/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-07-06T14:00:00Z,SPY,69.07978407,-749,Market,Filled,-51740.75826843,Liquidated - Warning: No quote information available at 07/06/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-07-06T15:00:00Z,SPY,68.639588688,754,Market,Filled,51754.249870752,Warning: No quote information available at 07/06/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-07-15T14:00:00Z,SPY,71.118583734,-754,Market,Filled,-53623.412135436,Liquidated - Warning: No quote information available at 07/15/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-07-15T15:00:00Z,SPY,71.234424624,752,Market,Filled,53568.287317248,Warning: No quote information available at 07/15/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-07-16T20:00:00Z,SPY,72.639960756,-752,Market On Open,Filled,-54625.250488512,Liquidated 
2009-07-17T14:00:00Z,SPY,72.470060784,754,Market,Filled,54642.425831136,Warning: No quote information available at 07/17/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-07-22T17:00:00Z,SPY,74.084110518,-754,Market,Filled,-55859.419330572,Liquidated - Warning: No quote information available at 07/22/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-07-22T18:00:00Z,SPY,73.999160532,755,Market,Filled,55869.36620166,Warning: No quote information available at 07/22/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-07-23T17:00:00Z,SPY,75.582319362,-755,Market,Filled,-57064.65111831,Liquidated - Warning: No quote information available at 07/23/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-07-23T18:00:00Z,SPY,75.48964665,756,Market,Filled,57070.1728674,Warning: No quote information available at 07/23/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-07-30T15:00:00Z,SPY,77.026469124,-756,Market,Filled,-58232.010657744,Liquidated - Warning: No quote information available at 07/30/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-07-30T16:00:00Z,SPY,76.617164646,760,Market,Filled,58229.04513096,Warning: No quote information available at 07/30/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-08-07T15:00:00Z,SPY,78.408837078,-760,Market,Filled,-59590.71617928,Liquidated - Warning: No quote information available at 08/07/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-08-07T16:00:00Z,SPY,78.393391626,760,Market,Filled,59578.97763576,Warning: No quote information available at 08/07/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-08-17T14:00:00Z,SPY,76.10746473,-760,Market,Filled,-57841.6731948,Liquidated - Warning: No quote information available at 08/17/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-17T15:00:00Z,SPY,75.999346566,761,Market,Filled,57835.502736726,Warning: No quote information available at 08/17/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-08-20T14:00:00Z,SPY,77.76785082,-761,Market,Filled,-59181.33447402,Liquidated - Warning: No quote information available at 08/20/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-20T15:00:00Z,SPY,77.837355354,760,Market,Filled,59156.39006904,Warning: No quote information available at 08/20/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-08-21T20:00:00Z,SPY,79.860709566,-760,Market On Open,Filled,-60694.13927016,Liquidated 
2009-08-24T14:00:00Z,SPY,79.984273182,759,Market,Filled,60708.063345138,Warning: No quote information available at 08/24/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-01T16:00:00Z,SPY,77.76785082,-759,Market,Filled,-59025.79877238,Liquidated - Warning: No quote information available at 09/01/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-09-01T17:00:00Z,SPY,77.659732656,760,Market,Filled,59021.39681856,Warning: No quote information available at 09/01/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-09-08T14:00:00Z,SPY,79.258336938,-760,Market,Filled,-60236.33607288,Liquidated - Warning: No quote information available at 09/08/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-08T15:00:00Z,SPY,79.528632348,757,Market,Filled,60203.174687436,Warning: No quote information available at 09/08/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-09-11T14:00:00Z,SPY,81.24307752,-757,Market,Filled,-61501.00968264,Liquidated - Warning: No quote information available at 09/11/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-11T15:00:00Z,SPY,81.142682082,758,Market,Filled,61506.153018156,Warning: No quote information available at 09/11/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-09-16T20:00:00Z,SPY,82.78762272,-758,Market On Open,Filled,-62753.01802176,Liquidated 
2009-09-17T14:00:00Z,SPY,83.28959991,753,Market,Filled,62717.06873223,Warning: No quote information available at 09/17/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-24T15:00:00Z,SPY,81.599017676,-753,Market,Filled,-61444.060310028,Liquidated - Warning: No quote information available at 09/24/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-09-24T16:00:00Z,SPY,81.505903544,754,Market,Filled,61455.451272176,Warning: No quote information available at 09/24/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-10-02T14:00:00Z,SPY,79.387557041,-754,Market,Filled,-59858.218008914,Liquidated - Warning: No quote information available at 10/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-02T15:00:00Z,SPY,79.604823349,752,Market,Filled,59862.827158448,Warning: No quote information available at 10/02/2009 11:00:00 America/New_York, order filled using TradeBar data 
