Time,VIX3M/VIX,rsi,atr,macd,bb_high,bb_mid,bb_low,SPY Trailing 7-day Return %,Label
2020-03-12 11:00:00-04:00,0.7914527333131984,26.73339603587151,4.729905292080844,-4.501605205216942,5.679524503573081,5.622400278467995,5.5652760533629095,-17.697711307500573,0
2020-03-12 16:00:00-04:00,0.7584470650589639,27.313300939008624,5.101088732173581,-6.011090835388942,5.69107167882743,5.599148121836019,5.507224564844608,-19.438220490339337,0
2020-03-13 11:00:00-04:00,0.772385049744555,36.25815506730458,5.658816287663766,-5.59896786255332,5.686584181067979,5.591503485474585,5.4964227898811915,-16.70626278624695,0
2020-03-16 10:00:00-04:00,0.8056588735387885,38.51584850288381,7.498203010692594,-3.8991318241365223,5.640362014555426,5.564717669416251,5.489073324277077,-16.13717364983544,1
2020-03-16 12:00:00-04:00,0.7918942955151823,42.996039188216265,7.345074015584073,-3.728285045890405,5.619316096139216,5.555837058833051,5.4923580215268855,-14.333424209378409,0
2020-03-16 14:00:00-04:00,0.818809980806142,40.56784861968683,6.738446307796227,-3.9758442388578272,5.599776196964961,5.546048314541646,5.492320432118331,-17.084159913923546,0
2020-03-17 10:00:00-04:00,0.8293413173652695,40.410348503322716,6.549098996291999,-4.451879306723439,5.58862403607082,5.535149874319346,5.481675712567872,-13.256227758007118,1
2020-03-17 12:00:00-04:00,0.8548823370300244,45.70839759399285,6.536992739241238,-3.829917538638398,5.585294873205655,5.53259835829776,5.4799018433898645,-8.88888888888889,0
2020-03-18 11:00:00-04:00,0.9010843692144934,39.845805252720744,6.682852816912069,-3.083938345608112,5.583725971367738,5.526165563646243,5.468605155924749,-14.63868796103989,0
2020-03-18 15:00:00-04:00,0.9673735725938011,37.42641072660073,6.152608334354933,-4.33209366343466,5.563377397597959,5.503830565621526,5.4442837336450935,-16.8513537744307,1
2020-03-19 10:00:00-04:00,0.9867575212136795,46.151075810632385,6.527205568651068,-3.614889430098092,5.556035490041828,5.500060177294213,5.444084864546597,-12.978539846867246,1
2020-03-19 15:00:00-04:00,0.9507657077429512,48.37551275338714,5.839588694491889,-2.0988600583247785,5.549086814957349,5.496673409981907,5.4442600050064645,-4.707811219112309,0
2020-03-20 14:00:00-04:00,0.9910941475826972,40.98169478103266,5.12559294351977,-2.163083666968718,5.5285845458879415,5.484179574791097,5.439774603694252,-5.3327421500261964,0
2020-03-20 16:00:00-04:00,0.9931859479103573,35.97680277131152,4.979450468739979,-2.583092848765743,5.516679796550316,5.476763848221212,5.436847899892109,-9.30158855920454,0
