Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2022-08-26T17:00:00Z,SPY,406.80236011,-571,Market,Filled,-232284.14762281,Liquidated - Warning: No quote information available at 08/26/2022 13:00:00 America/New_York, order filled using TradeBar data 
2022-08-26T18:00:00Z,SPY,405.543339768,572,Market,Filled,231970.7903473,Warning: No quote information available at 08/26/2022 14:00:00 America/New_York, order filled using TradeBar data 
2022-08-31T19:00:00Z,SPY,392.47728614,-572,Market,Filled,-224497.00767208,Liquidated - Warning: No quote information available at 08/31/2022 15:00:00 America/New_York, order filled using TradeBar data 
2022-08-31T20:00:00Z,SPY,389.483395248,574,Market On Open,Filled,223563.46887235, 
2022-09-12T14:00:00Z,SPY,407.466567692,-574,Market,Filled,-233885.80985521,Liquidated - Warning: No quote information available at 09/12/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-09-12T15:00:00Z,SPY,406.90149557,578,Market,Filled,235189.06443946,Warning: No quote information available at 09/12/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-09-13T16:00:00Z,SPY,394.450081794,-578,Market,Filled,-227992.14727693,Liquidated - Warning: No quote information available at 09/13/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-09-13T17:00:00Z,SPY,394.95567264,577,Market,Filled,227889.42311328,Warning: No quote information available at 09/13/2022 13:00:00 America/New_York, order filled using TradeBar data 
2022-09-16T14:00:00Z,SPY,380.8009814,-577,Market,Filled,-219722.1662678,Liquidated - Warning: No quote information available at 09/16/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-09-16T15:00:00Z,SPY,381.83622652,575,Market,Filled,219555.830249,Warning: No quote information available at 09/16/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-09-23T14:00:00Z,SPY,366.10846412,-575,Market,Filled,-210512.366869,Liquidated - Warning: No quote information available at 09/23/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-09-23T15:00:00Z,SPY,365.77997288,576,Market,Filled,210689.26437888,Warning: No quote information available at 09/23/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-10-13T14:00:00Z,SPY,350.35083888,-576,Market,Filled,-201802.08319488,Liquidated - Warning: No quote information available at 10/13/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-10-13T15:00:00Z,SPY,351.97338652,573,Market,Filled,201680.75047596,Warning: No quote information available at 10/13/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-10-13T18:00:00Z,SPY,363.8787054,-573,Market,Filled,-208502.4981942,Liquidated - Warning: No quote information available at 10/13/2022 14:00:00 America/New_York, order filled using TradeBar data 
2022-10-13T19:00:00Z,SPY,365.1229904,571,Market,Filled,208485.2275184,Warning: No quote information available at 10/13/2022 15:00:00 America/New_York, order filled using TradeBar data 
2022-10-24T16:00:00Z,SPY,376.35141824,-571,Market,Filled,-214896.65981504,Liquidated - Warning: No quote information available at 10/24/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-10-24T17:00:00Z,SPY,375.96320132,572,Market,Filled,215050.95115504,Warning: No quote information available at 10/24/2022 13:00:00 America/New_York, order filled using TradeBar data 
2022-11-10T15:00:00Z,SPY,387.9929487,-572,Market,Filled,-221931.9666564,Liquidated - Warning: No quote information available at 11/10/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-11-10T16:00:00Z,SPY,388.6150912,571,Market,Filled,221899.2170752,Warning: No quote information available at 11/10/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-11-23T20:00:00Z,SPY,400.3611416,-571,Market,Filled,-228606.2118536,Liquidated - Warning: No quote information available at 11/23/2022 15:00:00 America/New_York, order filled using TradeBar data 
2022-11-23T21:00:00Z,SPY,400.02269608,570,Market On Open,Filled,228012.9367656, 
2022-12-15T17:00:00Z,SPY,387.48030328,-570,Market,Filled,-220863.7728696,Liquidated - Warning: No quote information available at 12/15/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-12-15T18:00:00Z,SPY,387.09208636,572,Market,Filled,221416.67339792,Warning: No quote information available at 12/15/2022 13:00:00 America/New_York, order filled using TradeBar data 
